time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),relative_humidity_2m_max (%)
28-05-2019,41.9,30.4,0,19.8,33
29-05-2019,42.3,30.6,0,18.4,32
30-05-2019,41.8,31.5,0,16.9,30
31-05-2019,41.7,31.8,0,21.1,34
01-06-2019,42.3,31.2,0,18.8,38
02-06-2019,42.4,30.9,0,20.8,53
03-06-2019,43.1,32.3,0,21.2,43
04-06-2019,43.1,31.5,0,24.5,43
05-06-2019,43.4,31.7,0,22.1,39
06-06-2019,43.2,32,0,24.4,38
07-06-2019,43.9,32,0,21.4,42
08-06-2019,43.3,30.9,0,15.6,47
09-06-2019,43,31.3,0,19.7,35
10-06-2019,43.3,31.7,0,22.7,36
11-06-2019,42.6,31.7,0,18.2,36
12-06-2019,42.4,31.7,0,19.5,43
13-06-2019,37.5,28.8,2.2,21.6,71
14-06-2019,39.7,26.8,20,22.9,88
15-06-2019,37.4,26.9,1.1,18.5,86
16-06-2019,37.5,27.8,0.2,24.5,68
17-06-2019,37.3,27.5,0,22.4,69
18-06-2019,37.1,27.2,0.2,19.9,66
19-06-2019,31.9,26.8,1.8,23,81
20-06-2019,36.3,25.3,0.5,19,87
21-06-2019,36.8,26.8,0.8,21.3,79
22-06-2019,36.5,28,1.2,16.6,76
23-06-2019,37.1,27.8,0,17,77
24-06-2019,36.6,27.2,2.4,13,80
25-06-2019,37.1,25.7,2.3,14.3,91
26-06-2019,37.4,26.7,5.3,14.6,86
27-06-2019,33.9,26.5,4.7,18.4,84
28-06-2019,32.1,25.7,12.4,17.5,90
29-06-2019,34.5,25.7,16.1,18.2,94
30-06-2019,31.4,24.4,10.4,17,95
01-07-2019,33,24.8,2.5,14.6,95
02-07-2019,32.9,24.9,60.7,19,96
03-07-2019,26.9,23.9,71.8,20.6,97
04-07-2019,28.3,23.8,47.6,21.3,96
05-07-2019,24.5,23.1,91.3,30.6,97
06-07-2019,26.1,22.8,18.8,17.2,96
07-07-2019,25.9,22.8,15.5,18.8,95
08-07-2019,26,23.2,22.7,21.1,96
09-07-2019,30.2,24.3,2,22.7,94
10-07-2019,30.5,24.7,0.3,21.7,90
11-07-2019,30.9,25,0.2,23.5,87
12-07-2019,30.5,24,0,20.1,87
13-07-2019,31,24.4,0.1,22.4,88
14-07-2019,30.5,24.4,0,23.9,84
15-07-2019,31.4,25,0,25.9,82
16-07-2019,31.5,24.7,0.2,21.7,80
17-07-2019,31.7,24.7,0.7,20.6,87
18-07-2019,32.5,24.7,0.6,11.2,80
19-07-2019,31.8,26.1,7,12,90
20-07-2019,32,25.5,13.7,10.2,94
21-07-2019,32.4,24.6,9.2,11.5,97
22-07-2019,32.5,25.2,1.2,11.3,95
23-07-2019,33.2,25.9,0,13,84
24-07-2019,33.7,26.9,0.4,15.5,82
25-07-2019,29.9,24.4,18.4,14.6,96
26-07-2019,26.9,23.4,24.8,20,96
27-07-2019,26.3,23.3,71.9,28.1,95
28-07-2019,25.6,23.2,102,21.9,98
29-07-2019,28.8,23.5,16.8,17.5,98
30-07-2019,27.9,23.3,17.8,20.3,99
31-07-2019,26.6,23.3,46.5,27,96
01-08-2019,27.6,23.5,14.5,20.1,97
02-08-2019,28.5,23.5,12.8,20.5,98
03-08-2019,28.4,24,11.9,17.8,96
04-08-2019,29.6,23.7,61.1,11.7,98
05-08-2019,29.3,23.8,7.5,13.6,97
06-08-2019,29.2,23.8,24.6,17.8,98
07-08-2019,26.3,23.4,66.1,21,97
08-08-2019,28.3,23.4,24.3,17.5,97
09-08-2019,26.1,23.8,10.3,35.3,99
10-08-2019,29.6,23.1,1.7,23.9,92
11-08-2019,28.9,23,0.7,18.1,95
12-08-2019,28.6,23.6,1.7,19.2,94
13-08-2019,27.7,23.8,24.8,23.2,95
14-08-2019,25.3,23.5,39,23.5,96
15-08-2019,24.3,23.2,73.5,31,95
16-08-2019,29,23.3,3,26.1,95
17-08-2019,29.4,23.1,1.5,23.7,94
18-08-2019,26.9,23.2,17.7,17.3,97
19-08-2019,28.1,22.6,11.7,18.6,95
20-08-2019,28.7,23.7,11,19.9,96
21-08-2019,29.9,23.7,2.9,22.2,95
22-08-2019,28.9,23.7,1,23.2,94
23-08-2019,28.5,23.5,6.1,18.6,93
24-08-2019,25,23.1,23.9,16.8,96
25-08-2019,26,22.7,30.2,17.9,98
26-08-2019,27.7,22.6,32.6,11.3,98
27-08-2019,28.7,22.9,9.6,14.8,98
28-08-2019,29,22.9,8.8,13.2,98
29-08-2019,29.5,23.4,13.4,11.2,96
30-08-2019,29.2,23,9.8,10.4,97
31-08-2019,30.1,22.9,24.6,9.7,99
01-09-2019,30.2,23.5,7,8.2,99
02-09-2019,28.9,23.4,2.5,11.9,97
03-09-2019,29.2,23.5,12.5,11.8,96
04-09-2019,29,23.6,23.7,10.9,98
05-09-2019,30.2,23.6,13.1,12,99
06-09-2019,29.8,23.5,8,11.6,99
07-09-2019,30.1,23.7,14.7,10,97
08-09-2019,27.5,23.7,65,15.4,97
09-09-2019,26.4,23.3,77.7,14,98
10-09-2019,28.8,23,14.8,12.2,99
11-09-2019,27.6,23.3,19.7,17.8,98
12-09-2019,25.9,23.2,40.7,18.2,97
13-09-2019,25.4,22.8,47.3,14.1,98
14-09-2019,26.7,22.6,20.2,18.3,97
15-09-2019,28.9,23,6.2,17.1,98
16-09-2019,27.7,22.9,8.7,18.9,97
17-09-2019,29.6,22.9,11.3,10.2,98
18-09-2019,27.5,23.6,6.5,13.4,99
19-09-2019,28.8,23.2,7.1,12.1,98
20-09-2019,28.6,23,10.5,14.9,98
21-09-2019,29.1,22.6,8,13.5,99
22-09-2019,28.9,22.9,11.3,8.9,99
23-09-2019,29.2,22.9,23.3,6.2,100
24-09-2019,28.4,22.8,15,8.8,98
25-09-2019,26.9,22.9,12.9,14.2,98
26-09-2019,26.3,22.4,9.3,15.5,98
27-09-2019,27,22.8,19.9,16.3,97
28-09-2019,27,22.6,19.5,17.7,96
29-09-2019,28.2,22.7,7.9,16.7,95
30-09-2019,29.3,21.9,2.3,13,96
01-10-2019,27.9,22.2,1.5,24.5,96
02-10-2019,28.9,22.5,1.9,24.5,94
03-10-2019,28.7,21.9,7.1,13,97
04-10-2019,29.4,21.8,1.4,9.9,96
05-10-2019,28.9,22.6,2,9.8,94
06-10-2019,28.9,21.4,3.5,7.2,97
07-10-2019,29.3,21.5,7.4,11.4,97
08-10-2019,29.4,21.7,0,10.1,94
09-10-2019,29.1,20.5,0,8.6,90
10-10-2019,29.3,20.3,0.1,10.8,93
11-10-2019,28.8,20.6,0.2,7.9,93
12-10-2019,29.5,19.8,0,9.7,96
13-10-2019,30.5,18.3,0,10.5,92
14-10-2019,30.6,19.5,0,8.4,85
15-10-2019,30.8,19.9,0,9.7,90
16-10-2019,30.2,19.6,0,10.1,84
17-10-2019,29.3,19.4,0,9.3,90
18-10-2019,29.9,19.4,0,8.8,89
19-10-2019,25.7,21.3,0.7,8.7,94
20-10-2019,23.2,20.2,2.6,7.2,93
21-10-2019,27.1,18.8,0,7.4,91
22-10-2019,25.4,21,1.1,9.2,94
23-10-2019,23.3,19.3,1,14.2,90
24-10-2019,28.2,17.6,0.1,10.5,91
25-10-2019,26.4,19.4,0,11,92
26-10-2019,26,20.5,0.2,11.2,89
27-10-2019,26.2,20.5,2.8,9.4,97
28-10-2019,27.5,20,2.3,10.7,97
29-10-2019,27.9,20.8,4.1,7.2,100
30-10-2019,28.3,20.5,7.4,10.6,96
31-10-2019,29.9,20.3,1.3,7.3,93
01-11-2019,30.5,20.1,0.2,7,97
02-11-2019,27.2,21.2,1.2,10.8,92
03-11-2019,24.4,20.5,2,11.7,91
04-11-2019,29.5,19.4,0.3,13.1,95
05-11-2019,29.7,19,0,10.2,95
06-11-2019,29.2,18.9,0.9,11,87
07-11-2019,30.3,20.3,1.1,12.6,96
08-11-2019,29.4,19.8,12.3,10.2,98
09-11-2019,28.6,19.6,0,11.2,92
10-11-2019,28.8,18.4,0,10.9,88
11-11-2019,29.4,17.5,0,8.8,91
12-11-2019,29.8,17.7,0,10.6,82
13-11-2019,29.3,18.2,0,10.2,86
14-11-2019,28.8,17.1,0,14.3,85
15-11-2019,28.3,15.1,0,10.5,89
16-11-2019,28.6,15.5,0,10.3,85
17-11-2019,28.3,17,0,11.7,88
18-11-2019,27.7,16.3,0,10.3,85
19-11-2019,28.3,15.5,0,10.9,84
20-11-2019,27.7,16.9,0,9.9,82
21-11-2019,27.8,15.4,0,11.3,90
22-11-2019,28.2,15.8,0,8.5,92
23-11-2019,28.1,16,0,9.7,94
24-11-2019,27.5,17.5,0,8.6,85
25-11-2019,28,16.9,0,12.4,81
26-11-2019,27.8,15.6,0,8.6,92
27-11-2019,29.1,16.3,0,10.4,90
28-11-2019,28.5,16.6,0,10.8,87
29-11-2019,28.5,16.4,0,9.9,85
30-11-2019,27.8,15.2,0,9.2,96
01-12-2019,27,16.2,0.4,12.8,94
02-12-2019,25,17.3,0.5,10.9,96
03-12-2019,25.9,16.3,0,12.2,97
04-12-2019,25.7,14.1,0,11.6,79
05-12-2019,24.6,12.2,0,13.6,65
06-12-2019,23.7,12.1,0,12.2,84
07-12-2019,24.4,13.2,0,10.2,82
08-12-2019,24.8,12.8,0,10.5,89
09-12-2019,25.2,13.1,0,10.1,94
10-12-2019,25.4,12.4,0,8.2,95
11-12-2019,27,14.7,0,9.1,93
12-12-2019,25.8,17.2,8.2,18.2,94
13-12-2019,25.1,16,0.5,15.9,97
14-12-2019,23.2,14.9,0,12.9,97
15-12-2019,20.7,14,0.1,13,98
16-12-2019,20.4,12,0,14.8,98
17-12-2019,20.5,10.5,0,12,91
18-12-2019,21.7,9.1,0,8.2,96
19-12-2019,23.4,10.2,0,7.8,95
20-12-2019,24.4,11.5,0,8.7,99
21-12-2019,25,13.7,0,9.1,92
22-12-2019,24.2,13,0,11.2,94
23-12-2019,23.5,12.9,0,10.8,84
24-12-2019,23.1,14.9,2.9,11.8,91
25-12-2019,20.8,14.2,3.1,10.4,98
26-12-2019,20.8,11,0,11.4,91
27-12-2019,18.8,7.4,0,12,88
28-12-2019,19.7,5.3,0,10.4,94
29-12-2019,20.6,5.2,0,9.2,90
30-12-2019,21.4,6.6,0,14,92
31-12-2019,20.1,11.2,0.7,14.1,80
01-01-2020,19.5,11.9,2.4,13.4,97
02-01-2020,22.3,12.6,1.3,10.6,99
03-01-2020,20.5,11.5,0.2,10.5,100
04-01-2020,20.4,10.4,0,10.3,97
05-01-2020,20.3,8.8,0,10.6,97
06-01-2020,22.6,8,0,11.3,93
07-01-2020,25.6,10.4,0,14.7,92
08-01-2020,24.4,14.9,0.6,20.5,94
09-01-2020,19.6,9.4,0,14.1,94
10-01-2020,17.6,6.7,0,12.3,95
11-01-2020,20.9,5,0,10.3,91
12-01-2020,23.9,7.6,0,10.1,91
13-01-2020,27.3,10.3,0,13.8,78
14-01-2020,24.2,15.7,2.4,10.1,96
15-01-2020,25.8,15.8,3.2,16.2,97
16-01-2020,22.3,14.1,1.4,16.3,98
17-01-2020,20.7,10.8,0,12.5,94
18-01-2020,21.6,10.3,0,10.8,96
19-01-2020,20.2,10.3,0,13,97
20-01-2020,20.8,8,0,9.7,94
21-01-2020,25.6,9.9,1.7,13,95
22-01-2020,23.9,14.2,3.8,15.3,99
23-01-2020,21.2,11.5,0,14.4,91
24-01-2020,23.2,8.1,0,10.1,90
25-01-2020,23.8,10,0,8.7,91
26-01-2020,24.5,10.8,0,10,86
27-01-2020,28.1,12.5,0,17.4,81
28-01-2020,25.5,15.1,0,18,86
29-01-2020,23.2,14.6,0,15.5,81
30-01-2020,21.1,11.4,0,11.9,93
31-01-2020,21.6,7.7,0,8.6,90
01-02-2020,22.2,9,0,10.8,83
02-02-2020,22.2,9.1,0,12,74
03-02-2020,23,10.6,0.1,12,80
04-02-2020,25,13,0.5,10.4,90
05-02-2020,24.4,12,0,11,95
06-02-2020,23.9,12.9,0.8,13,79
07-02-2020,23.7,12.1,0,13.4,85
08-02-2020,22.5,11.4,0,16.1,85
09-02-2020,22.3,9.5,0,13,83
10-02-2020,23.7,9.3,0,11.2,81
11-02-2020,25.6,11.3,0,10,75
12-02-2020,27.4,11.7,0,10.6,90
13-02-2020,28.8,12.9,0,11.5,86
14-02-2020,28.1,14.9,0,12.5,88
15-02-2020,27.4,13.2,0,11.2,82
16-02-2020,27.4,11.9,0,11.3,81
17-02-2020,27.8,11.8,0,9.9,74
18-02-2020,28.6,14,0,10.4,66
19-02-2020,29.3,13.7,0,10.6,66
20-02-2020,30.6,15.8,0,17.1,65
21-02-2020,29.8,19.2,0,11.5,77
22-02-2020,27.7,16,0,15.6,74
23-02-2020,27.5,15,0,14.8,94
24-02-2020,26.4,14.7,0,14.1,94
25-02-2020,26,14.2,0,13.3,92
26-02-2020,28.1,14,0,14.8,77
27-02-2020,29.5,14,0,9.8,75
28-02-2020,30.2,15.9,0,11.2,70
29-02-2020,28.7,16.6,0.1,16,68
01-03-2020,29.9,17.4,2.8,18.9,78
02-03-2020,30.6,16.6,0,15.5,89
03-03-2020,30.2,16.8,0,17.3,62
04-03-2020,29.4,16,0,16.6,78
05-03-2020,28.8,17.2,0,13.2,63
06-03-2020,27.2,17.7,0.1,23.7,57
07-03-2020,27.4,16.2,0,14.2,66
08-03-2020,27.4,14.6,0,15.5,74
09-03-2020,28,15.1,0,12.3,67
10-03-2020,27.3,19.3,2.5,13.7,90
11-03-2020,29.2,17.9,0.2,19.6,93
12-03-2020,29,16.8,0,18.7,74
13-03-2020,27.2,16.8,0.4,16.3,47
14-03-2020,27.8,14.6,0,10.4,56
15-03-2020,26.6,14.7,0,11.9,57
16-03-2020,29.2,14.5,0,12,72
17-03-2020,30.4,15.6,0,14.8,73
18-03-2020,31.2,17.8,2.1,14,72
19-03-2020,32.4,18.6,0.1,19.4,87
20-03-2020,31.6,18.5,0,20.8,90
21-03-2020,32.1,19.2,0,13.7,78
22-03-2020,32.2,18.2,0,12.6,65
23-03-2020,34.1,18.3,0,9.1,68
24-03-2020,33.9,20,0,12.6,65
25-03-2020,33,22.3,2.5,16.1,88
26-03-2020,30.9,20.6,0,9.7,90
27-03-2020,28.9,20.4,13.2,18.9,95
28-03-2020,30.3,19,0,10.6,98
29-03-2020,30.9,19.8,0.2,13.3,72
30-03-2020,34.4,20.2,0,14.2,63
31-03-2020,35.8,20.1,0,18.7,71
01-04-2020,35.4,22.7,0,16.3,43
02-04-2020,33.6,21.4,0,13.2,44
03-04-2020,33.6,20.4,0,13.8,45
04-04-2020,34.5,21.4,0,14.8,44
05-04-2020,35.7,20.3,0,11.7,38
06-04-2020,35.4,22,0,14,51
07-04-2020,36.2,22.4,0,12.6,58
08-04-2020,36.4,24.2,0,17.9,36
09-04-2020,35.7,22,0,14.6,44
10-04-2020,35.7,21.6,0,11.5,43
11-04-2020,37,22,0,13.7,36
12-04-2020,37.9,24.2,0,13.9,45
13-04-2020,38,24.1,0,15.7,48
14-04-2020,38.3,24.5,0,11.5,41
15-04-2020,37.8,25.2,0,14.3,49
16-04-2020,39.4,24.2,0,21.8,55
17-04-2020,38.3,27,0,24,37
18-04-2020,37.4,27,0,21.9,39
19-04-2020,37.7,27.2,0,22,38
20-04-2020,37.1,22.9,0,21.4,41
21-04-2020,35.8,23.1,0,16.5,59
22-04-2020,37.4,22.8,0,19.9,52
23-04-2020,37.4,24.1,0,21.4,43
24-04-2020,37.6,23.6,0,16.9,58
25-04-2020,37.6,26.8,0,23.7,38
26-04-2020,36.5,24.3,0,15.5,46
27-04-2020,34.4,24.2,0.9,22.9,61
28-04-2020,36.4,23.1,0,14.3,63
29-04-2020,37.8,23.5,0,13.8,60
30-04-2020,38.1,25,0,16.6,53
01-05-2020,39.4,26,0,18.7,50
02-05-2020,40.5,27.7,0,20.3,33
03-05-2020,40,25.6,0,18.7,32
04-05-2020,39.5,25.4,0,19,67
05-05-2020,37.5,25.5,0,16.6,64
06-05-2020,37.9,24.8,0,20.2,56
07-05-2020,38.5,24.2,0,12.6,56
08-05-2020,40.1,24.1,0,20.3,53
09-05-2020,40.1,28.5,0,20.6,55
10-05-2020,39.5,27,0,17.5,40
11-05-2020,38,25,0,13.4,60
12-05-2020,38.7,25.6,0,13,58
13-05-2020,39.1,26.2,0,14.2,52
14-05-2020,38.9,27.1,0,9.8,56
15-05-2020,40,28.2,0,20.7,55
16-05-2020,38.5,26.4,0,13.9,62
17-05-2020,40.5,28.5,0,13,49
18-05-2020,39.9,27.9,0,18.9,41
19-05-2020,39.4,26,0,18.4,57
20-05-2020,40.5,27.6,0,25,27
21-05-2020,41,24.7,0,21.1,29
22-05-2020,42.1,28.4,0,26.7,26
23-05-2020,42.2,30.3,0,22.4,28
24-05-2020,42.4,30.4,0,21.6,27
25-05-2020,42.3,30.9,0,20.5,29
26-05-2020,42.3,29.8,0,19.9,29
27-05-2020,42.5,29.9,0,24.2,38
28-05-2020,41.4,30,0,21.9,49
29-05-2020,39.7,29.3,0,20.2,55
30-05-2020,39,28.8,0,18.9,58
31-05-2020,37.9,28.6,0,19.7,57
01-06-2020,36.8,27.4,0,13.9,58
02-06-2020,32,27.4,0.8,13.8,66
03-06-2020,29.5,23.7,5.9,15.2,93
04-06-2020,24.1,22,59.8,24.5,96
05-06-2020,30.7,20,0.8,13.9,95
06-06-2020,32,24.3,4.2,15.1,84
07-06-2020,31.3,23.8,7.9,15,86
08-06-2020,33.2,24.7,2.4,14.4,83
09-06-2020,34.9,25.9,0.5,15.5,78
10-06-2020,35.6,26.5,0.4,17.3,78
11-06-2020,35.1,26.6,1.3,18.5,79
12-06-2020,36.1,27.3,0,15.5,72
13-06-2020,35.4,26.8,1.2,15.8,83
14-06-2020,34.3,25.9,1.6,11.6,93
15-06-2020,33.2,25.6,4.2,13.3,96
16-06-2020,36.5,25.7,1.9,16.6,90
17-06-2020,34.3,25.5,6.7,21.3,95
18-06-2020,34.4,25,5.6,21.2,89
19-06-2020,33.5,24.6,4.3,25.6,90
20-06-2020,33.2,24.4,5.3,22.5,92
21-06-2020,34.3,26.2,0.5,21.7,78
22-06-2020,32.1,25.6,9.6,24,93
23-06-2020,27.8,24.2,19.7,17.2,96
24-06-2020,29.8,24.2,22.7,17.7,96
25-06-2020,30.8,24.6,4.1,13.7,95
26-06-2020,31.3,25.9,6.3,14.1,89
27-06-2020,31.2,24.7,1.8,13.7,93
28-06-2020,31.6,25.4,4.7,17.2,90
29-06-2020,32.6,25.4,1,14.8,87
30-06-2020,32,25.5,2.7,12.6,87
01-07-2020,33.2,24.9,4,19.2,90
02-07-2020,31.6,24.3,17.9,17.2,96
03-07-2020,31.3,24.8,13.9,18,93
04-07-2020,32.1,24.8,6.1,10.5,95
05-07-2020,29.1,24.4,34.2,12.3,96
06-07-2020,29,23.8,23.4,15,96
07-07-2020,29.9,23.7,7.7,15.8,98
08-07-2020,31.4,23.9,0.2,15.7,94
09-07-2020,31.2,24.3,1.8,17.1,96
10-07-2020,31.1,25.2,0.5,21.3,85
11-07-2020,31.2,25.1,0.2,21.1,83
12-07-2020,29.6,25.1,8.5,18.4,91
13-07-2020,29.9,24.1,4.9,17,93
14-07-2020,29.7,25.1,7.2,16,96
15-07-2020,31.7,23.8,13.7,13.7,98
16-07-2020,30.2,23.8,5.1,8.8,99
17-07-2020,31,24.2,2.2,11.2,98
18-07-2020,31.7,24.2,0.6,11,96
19-07-2020,31.3,25.5,1.7,15.9,90
20-07-2020,30,25,4,16.9,94
21-07-2020,31,24.2,1,13.9,95
22-07-2020,31.9,24.7,0.9,17.7,91
23-07-2020,30.8,25.2,6.5,17,88
24-07-2020,30.1,24.2,8.2,12.9,95
25-07-2020,29.5,23.6,6.4,13.8,98
26-07-2020,30.9,23.7,0.6,10,98
27-07-2020,31.3,24.6,1.1,14,93
28-07-2020,30.6,25.5,4.9,18.9,86
29-07-2020,28.6,24.8,9,11.4,93
30-07-2020,30.6,24.2,4.5,9.2,98
31-07-2020,31.6,24.6,2.6,14.8,96
01-08-2020,31.9,24.3,8.6,10.2,97
02-08-2020,31.9,25.1,4.9,11.8,95
03-08-2020,29.4,25.3,5.6,18.2,97
04-08-2020,30.1,24.5,25.7,11.9,97
05-08-2020,30.2,24.4,16,11.1,98
06-08-2020,29.7,23.9,6.6,15.2,99
07-08-2020,29.4,23.8,3.6,22.1,93
08-08-2020,27.8,24.3,11.2,19.2,95
09-08-2020,29.3,24.6,9.7,18.5,90
10-08-2020,29,24,9.6,20.2,95
11-08-2020,29.1,24.4,13.5,18.6,93
12-08-2020,28.1,24.1,9.9,16.3,95
13-08-2020,27.5,23.4,20.2,18.3,96
14-08-2020,26.9,23.1,7.7,18.1,95
15-08-2020,28.7,23.5,2.3,17.5,94
16-08-2020,29,23.8,5.3,15.9,93
17-08-2020,28.4,24.3,10.2,14.6,96
18-08-2020,26.8,23.8,56.3,18.4,97
19-08-2020,26,23.3,38.2,22.6,96
20-08-2020,27.6,23.3,39.8,22.2,98
21-08-2020,26.7,24,56.9,18.3,98
