time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),relative_humidity_2m_max (%)
03-05-2019,26.4,21.7,26.9,24.4,97
04-05-2019,30.8,20.5,1.5,24.6,96
05-05-2019,32.3,21.7,0,15.5,97
06-05-2019,34,21.5,0,19,72
07-05-2019,35.7,21.7,0,19.4,59
08-05-2019,37.2,23.5,0,21.5,48
09-05-2019,37.4,24.1,0,21.8,41
10-05-2019,37.6,24.6,0,17.1,43
11-05-2019,37.5,22.1,0,14.7,48
12-05-2019,36.9,24,0,23.2,58
13-05-2019,35.9,23.9,0,15.9,62
14-05-2019,33.8,22.3,0.6,12.3,64
15-05-2019,36.6,24.1,0,16.2,66
16-05-2019,36.9,22.9,0,15.8,70
17-05-2019,37.4,25,0,14.8,55
18-05-2019,37.2,24.9,0,10.9,46
19-05-2019,36.1,25.6,0,14.9,42
20-05-2019,36.6,23.7,0,12.5,46
21-05-2019,38.5,24.7,0,18.3,61
22-05-2019,38.4,26.3,0,17.8,63
23-05-2019,36.6,25.7,0.8,19.9,69
24-05-2019,38.7,26.4,0.2,26.1,75
25-05-2019,37.2,25.6,0,20,81
26-05-2019,37.2,25.5,0,20.9,51
27-05-2019,39,24.3,0,21.4,60
28-05-2019,38.1,25.9,0,16.6,73
29-05-2019,38.9,25.5,0,19.4,66
30-05-2019,39.8,26,0,24.5,61
31-05-2019,39.9,25.4,0,24.2,77
01-06-2019,37.6,25.9,1.1,24.8,74
02-06-2019,38,24.2,0.6,20.1,93
03-06-2019,36.5,23.9,4.2,16.6,94
04-06-2019,34.7,24.3,0.7,16.9,90
05-06-2019,36.7,23.6,1.9,15.9,98
06-06-2019,32,24,2.2,15.8,100
07-06-2019,32.9,24,0.3,11.5,99
08-06-2019,34.9,23.4,0.4,13.1,96
09-06-2019,37.3,24.5,0,15.7,92
10-06-2019,39.5,25.9,0,16.1,85
11-06-2019,40.4,26.9,0,18.9,88
12-06-2019,39.7,24.8,0.4,16.9,100
13-06-2019,38.1,25.7,0.2,15.2,98
14-06-2019,36.7,28.2,0.2,20.7,64
15-06-2019,38.2,27.6,1.8,19.3,75
16-06-2019,38.7,27.6,0,23,66
17-06-2019,35.1,27.3,0.3,20.7,72
18-06-2019,35.1,27.9,1.1,19.4,65
19-06-2019,35.9,27.1,0,14.3,67
20-06-2019,35.3,24.9,12,12.5,94
21-06-2019,32,24.1,14.2,13.3,97
22-06-2019,28.1,23.3,25.1,22.9,99
23-06-2019,29.7,23,4.4,18.8,99
24-06-2019,31.9,23.5,1.2,18.5,99
25-06-2019,33,24.1,0.2,16.8,96
26-06-2019,33.7,25.7,1.4,21,88
27-06-2019,30.7,25.7,5.1,20,90
28-06-2019,34.1,24.9,0.5,16.9,91
29-06-2019,33.1,25.1,5,17.8,92
30-06-2019,31.5,24.8,4.2,12.8,95
01-07-2019,30,23.6,16.1,15.9,98
02-07-2019,27.3,23.4,45.1,23.2,99
03-07-2019,28.6,23,32.4,19.4,100
04-07-2019,29.5,22.6,1.9,14.8,99
05-07-2019,29.4,23.5,9.7,14,98
06-07-2019,27.9,23.4,12,15.7,99
07-07-2019,27.1,23.5,12.6,19.4,97
08-07-2019,28.6,23.6,4.2,24.2,96
09-07-2019,27.4,23.8,16.4,26.2,97
10-07-2019,29.6,23.7,1.5,27.8,96
11-07-2019,29.9,24.1,1.3,26.1,94
12-07-2019,30.1,24.1,5.5,22.4,94
13-07-2019,31.5,24.1,0.5,20.2,94
14-07-2019,33.3,24.5,0,20.3,90
15-07-2019,32.4,24.6,0.5,17.5,85
16-07-2019,31.5,24.5,4.5,13.9,89
17-07-2019,32.2,24.7,4.3,10.7,92
18-07-2019,31.3,24.3,5.4,11.4,95
19-07-2019,31.2,23.7,2.2,15.9,98
20-07-2019,30.9,23.5,1.3,14.3,99
21-07-2019,31.3,23.7,1.6,19.9,96
22-07-2019,31.9,24.2,2.3,17.6,95
23-07-2019,32.4,24.2,5.3,17.3,95
24-07-2019,29.6,24.4,16.5,21.2,97
25-07-2019,29.5,23.6,14.3,15.1,98
26-07-2019,28.9,23.6,17.9,13.7,97
27-07-2019,25.6,22.6,23.9,10,100
28-07-2019,27.1,22.6,17.7,21.1,100
29-07-2019,26.9,22.4,11.8,27.5,99
30-07-2019,26,21.6,4,25.4,99
31-07-2019,27.7,22.1,1.4,21.1,95
01-08-2019,28.3,22.7,3.9,11.6,97
02-08-2019,28.8,22.7,4.7,16,99
03-08-2019,28.6,22.2,16.9,15.6,100
04-08-2019,30.2,23.6,7.5,14,97
05-08-2019,30.2,23.4,11.7,12.9,97
06-08-2019,30.6,22.9,15,19.9,98
07-08-2019,27.4,23.3,13.9,29.8,98
08-08-2019,25.5,22.9,19.5,29,99
09-08-2019,28.3,22.3,2.9,18.8,98
10-08-2019,30.4,22.6,9.8,12.9,98
11-08-2019,28.6,23.3,23.5,14,97
12-08-2019,28.7,23.5,10.1,20.1,98
13-08-2019,28.2,23.1,21,19.7,98
14-08-2019,26.5,23.1,12.2,21.4,100
15-08-2019,28.9,22.8,1.5,20.2,96
16-08-2019,30,23.1,6,14.7,96
17-08-2019,28.5,23.6,10.1,13,95
18-08-2019,26.8,22.8,22.5,13.7,97
19-08-2019,27.3,22.1,35.5,13.2,98
20-08-2019,28.5,22.5,3.4,13.3,100
21-08-2019,28,22.7,11.8,15.5,99
22-08-2019,30.1,22.6,4.5,12.7,100
23-08-2019,28.1,23.3,18.2,11.5,98
24-08-2019,25.7,22.6,7.9,14.4,100
25-08-2019,25.7,22.1,17.9,16.9,100
26-08-2019,25.5,22.4,8.5,20.9,100
27-08-2019,27.8,22.3,6,14.6,100
28-08-2019,29.1,22,9,15.7,100
29-08-2019,28.2,22.8,3.6,14.4,100
30-08-2019,29,23,1.7,15.5,100
31-08-2019,29,23.2,1.2,15.5,100
01-09-2019,30.2,22,1.1,11.8,100
02-09-2019,28.7,23,11.9,13.7,100
03-09-2019,27.1,23.1,10,16.6,100
04-09-2019,27.8,23,5.5,16.2,100
05-09-2019,27,22.9,9.4,19.7,100
06-09-2019,26.9,22.9,6,20.3,99
07-09-2019,26.8,23,30.1,26.6,99
08-09-2019,28,23.2,10.8,18.3,100
09-09-2019,29.2,23.1,1.4,19.7,98
10-09-2019,27.7,23.3,6.5,18.1,96
11-09-2019,28.1,23.4,20.2,17.4,97
12-09-2019,25.2,23,38.2,18.8,99
13-09-2019,27.6,22.6,4.5,21.3,99
14-09-2019,28,22.7,0.9,16.1,99
15-09-2019,29.3,22.9,2.7,12.6,98
16-09-2019,29.2,22.9,2.4,12,99
17-09-2019,28.5,22.4,5.8,14.2,98
18-09-2019,28.1,22.4,2.3,17.4,100
19-09-2019,27.5,22.5,3.8,15.1,100
20-09-2019,29.7,21.7,3.8,16,99
21-09-2019,29.2,22.1,3.2,9.4,98
22-09-2019,29,21.5,3.2,11.1,98
23-09-2019,27.4,22.2,6.1,15.9,100
24-09-2019,25.7,22.3,11.6,20.8,100
25-09-2019,24.6,21.8,30.4,21.2,100
26-09-2019,23.1,21.5,13.9,17.7,100
27-09-2019,23.4,21.8,10.4,14.5,100
28-09-2019,22.6,21.4,24.6,18.5,97
29-09-2019,23.6,21.2,31,23.6,98
30-09-2019,26.9,21.1,10.6,20.8,97
01-10-2019,27.5,20.8,0.6,20.2,97
02-10-2019,28.3,20.8,5.5,12.3,96
03-10-2019,27.5,21.4,1.7,15.3,98
04-10-2019,27.9,20.4,1.1,11,97
05-10-2019,26.3,21.9,7.2,10.2,98
06-10-2019,27.4,21,2.6,11,98
07-10-2019,27.6,21.3,3.2,9.4,99
08-10-2019,26.4,20.5,12.8,11.1,99
09-10-2019,24.8,20,9.3,8.7,100
10-10-2019,26.9,20.3,1.9,7.1,100
11-10-2019,27.8,20,0.8,7.4,97
12-10-2019,26.7,19.8,2.7,10.1,97
13-10-2019,28,18.2,0,8.4,94
14-10-2019,27.8,18.7,0,8.1,91
15-10-2019,27,18.6,0.1,7.9,93
16-10-2019,26.2,18.4,0.2,8.8,91
17-10-2019,27.3,18.9,0.8,8.7,95
18-10-2019,27.1,19.8,3.4,10.8,95
19-10-2019,27,20.5,5.3,9.2,99
20-10-2019,25.5,20.6,9.5,9.7,99
21-10-2019,25.5,20.1,8,13.5,99
22-10-2019,27,19.5,0.2,8.9,95
23-10-2019,24.7,19.3,4.6,8.1,97
24-10-2019,20.2,18.2,125,17.2,99
25-10-2019,19.1,17,20.1,19.4,98
26-10-2019,22.5,17.7,2.1,9.8,98
27-10-2019,25.7,18.6,0,10,100
28-10-2019,25.8,17.8,0.5,10.4,97
29-10-2019,25.9,16.8,0,9.6,95
30-10-2019,26.7,17.6,0,11.2,95
31-10-2019,26.3,17.3,0,11.8,93
01-11-2019,26.2,18.5,0,11.3,94
02-11-2019,27,17.7,0,11.9,93
03-11-2019,27.2,18.9,0,16,92
04-11-2019,26.6,19.5,0,17.4,92
05-11-2019,26.3,18.2,0,16.8,92
06-11-2019,25.2,15.2,0,11,93
07-11-2019,25.2,14.1,0,8.9,84
08-11-2019,24.4,16.1,0,11.5,91
09-11-2019,23.4,18.7,0.1,21.8,97
10-11-2019,25.2,18.8,0,19.5,98
11-11-2019,25.6,16.6,0,14.3,96
12-11-2019,25.4,15.8,0,11.1,85
13-11-2019,25.6,15.2,0,8,91
14-11-2019,25.5,14.2,0,9.2,93
15-11-2019,25.8,13.8,0,8.7,95
16-11-2019,26.3,14.7,0,10.7,87
17-11-2019,26.1,16.1,0,11,89
18-11-2019,25.6,16.6,0,15.3,88
19-11-2019,25,15.3,0,14.1,79
20-11-2019,24.9,14.4,0,9,82
21-11-2019,25,14,0,8.9,90
22-11-2019,24.7,13.3,0,11.5,92
23-11-2019,24.5,15,0,9.8,91
24-11-2019,25.5,14.8,0,11.5,89
25-11-2019,26.2,15.4,0,8.4,90
26-11-2019,26.6,14.9,0,9.5,95
27-11-2019,26.6,15.3,0,9.2,93
28-11-2019,26.2,15.8,0,7.9,94
29-11-2019,26.2,14.2,0,6.9,92
30-11-2019,25.3,15.5,0,9.7,93
01-12-2019,25,15.1,0,10.2,91
02-12-2019,24.5,14.1,0,8.7,84
03-12-2019,22.8,14.4,0,14.8,92
04-12-2019,22.3,12,0,12.3,91
05-12-2019,22.3,10.8,0,10.5,84
06-12-2019,22.7,11.4,0,9.7,89
07-12-2019,22.8,13.6,0,9.2,93
08-12-2019,24.3,13.2,0,10.1,90
09-12-2019,23.4,13.5,0,7.7,96
10-12-2019,23.5,13,0,9.6,94
11-12-2019,23.3,12.4,0,9.3,93
12-12-2019,23.7,12.8,0,12,96
13-12-2019,22.8,15.2,0.6,15.5,100
14-12-2019,22.9,15.1,0.8,14.3,100
15-12-2019,22.3,15,25.7,8.1,100
16-12-2019,21.4,14.9,3.9,9.9,100
17-12-2019,19.9,12.3,1.5,13.2,96
18-12-2019,19.8,9.7,0,14.3,96
19-12-2019,19.8,8.8,0,15.1,95
20-12-2019,19.6,9,0,15.5,94
21-12-2019,22.1,9.6,0,12.5,88
22-12-2019,22.2,11.6,0,11.2,79
23-12-2019,21.1,13.3,0,12.4,88
24-12-2019,23.1,10.6,0,11,95
25-12-2019,22.5,12,1.4,8.4,97
26-12-2019,17.9,13.4,17.7,9.2,98
27-12-2019,15.8,7.4,3,16.1,97
28-12-2019,17.9,6.1,0,15,94
29-12-2019,19.3,6.8,0,10.2,92
30-12-2019,19,7,0,10.3,87
31-12-2019,19.7,7.6,0,10.7,88
01-01-2020,17.5,10,3.3,11,93
02-01-2020,19.2,9.6,2.5,11.1,93
03-01-2020,18,12.2,7.7,15.1,99
04-01-2020,19.6,12,7.4,12,100
05-01-2020,17.5,10.5,0.1,18.1,98
06-01-2020,19,9.7,0,15.3,92
07-01-2020,21.1,10,0,9.5,79
08-01-2020,20.9,9.8,4.5,11.5,93
09-01-2020,20.7,12.7,4.9,16.9,98
10-01-2020,15.7,8,0,18.6,96
11-01-2020,17.5,6.7,0,14,93
12-01-2020,18.9,7.6,0,14.9,93
13-01-2020,21.6,9,0,15.8,83
14-01-2020,24.3,8.9,0,9.4,84
15-01-2020,23.9,10.9,0,10.2,89
16-01-2020,24.2,12,0,14.8,93
17-01-2020,23.9,11.4,0,19.1,99
18-01-2020,22.2,13.6,1.2,12.2,100
19-01-2020,19.5,12.4,3,15,99
20-01-2020,19,9.3,0,14.5,98
21-01-2020,21.5,8.2,0,10.7,92
22-01-2020,23.8,9.5,0.3,13.6,94
23-01-2020,21.1,12.4,0,17.4,98
24-01-2020,19.4,9.6,0,19.1,74
25-01-2020,20.6,8.4,0,12.9,81
26-01-2020,20.1,7.8,0,16.7,90
27-01-2020,20.9,9.4,0,11.8,82
28-01-2020,24.3,11.4,0,9.6,76
29-01-2020,24.6,15.1,3.5,14.2,96
30-01-2020,20.9,12.9,0.1,20.3,98
31-01-2020,19.4,9.6,0,13.8,82
01-02-2020,20.5,9.1,0,14.3,74
02-02-2020,19.3,10.3,0,15.5,70
03-02-2020,21.3,9.1,0,12,68
04-02-2020,22.4,9.4,0.3,9.1,90
05-02-2020,22,12.9,1.3,13.6,95
06-02-2020,21.8,10.9,0,13.5,82
07-02-2020,16.5,10.9,4.6,7.6,97
08-02-2020,16.8,10.2,0.5,9.1,98
09-02-2020,20.2,8.9,0,13,95
10-02-2020,21.1,8.8,0,12,79
11-02-2020,22.4,9.9,0,11.6,85
12-02-2020,23,10.5,0,13.6,75
13-02-2020,24,10.8,0,20.4,76
14-02-2020,26,15.6,0,25.3,69
15-02-2020,24.5,14.2,0,18.2,69
16-02-2020,25.8,13.4,0,14.3,66
17-02-2020,25.4,12.5,0,13.8,73
18-02-2020,26.3,14,0,18.4,75
19-02-2020,26.7,11,0,10.4,68
20-02-2020,27.2,15.5,0,12.8,57
21-02-2020,27.7,13.7,0,14.2,67
22-02-2020,26.4,14.6,0,13,82
23-02-2020,26.4,16,2.7,10.5,91
24-02-2020,24.6,15.1,0.5,20.1,93
25-02-2020,21.9,12.8,1.7,19.1,98
26-02-2020,22.1,12.3,0.4,13,96
27-02-2020,22.2,11.7,0,15.6,97
28-02-2020,24.6,12,0,10.2,96
29-02-2020,25.6,12.7,0,11.2,92
01-03-2020,26.9,14.6,0,11,91
02-03-2020,27,15,0.8,12.8,89
03-03-2020,27.2,15.6,0.4,19,85
04-03-2020,24.9,15.1,3.7,11.5,88
05-03-2020,25.2,14.3,1.5,14.4,91
06-03-2020,26.4,15,1,18.6,96
07-03-2020,25.6,16.6,9.7,17.2,96
08-03-2020,24.9,16.5,0,18.7,95
09-03-2020,24.6,13.5,0,13.5,81
10-03-2020,25.9,12.8,0,15,64
11-03-2020,24.4,14.9,20.5,11.1,98
12-03-2020,28.3,16.7,1.1,14.8,98
13-03-2020,26.7,16,1.2,11.3,94
14-03-2020,21.6,16.7,25.1,14.8,100
15-03-2020,24.1,16,22.2,11.9,100
16-03-2020,25.5,16.7,0.3,12.7,96
17-03-2020,26.4,15.3,0,12.7,88
18-03-2020,26.1,15.7,0,15.1,84
19-03-2020,27.6,16.4,0,15.3,81
20-03-2020,26.9,14.9,0,9.7,85
21-03-2020,27.8,15.6,3.7,19.7,82
22-03-2020,27,14.8,1.1,12.3,93
23-03-2020,27.9,15.5,0,13.7,92
24-03-2020,27.7,15.4,0,12.2,78
25-03-2020,29.4,18,0,17.3,75
26-03-2020,29.8,18.8,0,14.8,70
27-03-2020,31.8,20.3,0.1,16.7,64
28-03-2020,30.3,20.5,0,18.5,72
29-03-2020,30.1,20.5,0,23.2,72
30-03-2020,31,20.4,0,17.2,53
31-03-2020,32,18,0,20.2,65
01-04-2020,32.2,19.7,0,16.5,68
02-04-2020,32.8,22.2,0,17.7,66
03-04-2020,31.2,20.8,0,16.6,53
04-04-2020,31.3,20.3,0,12.3,50
05-04-2020,31.9,19.7,0,16.7,54
06-04-2020,32.3,19.8,0,21.8,40
07-04-2020,33.7,20.3,0,18.3,42
08-04-2020,31.9,20.7,1.4,15.5,56
09-04-2020,32.3,19.6,0,13.3,76
10-04-2020,33.7,20.1,0,11.6,57
11-04-2020,33.5,18.9,0,18.1,57
12-04-2020,33.9,20,0,18.6,47
13-04-2020,34.6,19,0,16,79
14-04-2020,35.6,20.6,0,12,94
15-04-2020,35,21.6,0,19.7,81
16-04-2020,34.3,21.2,0,22.1,80
17-04-2020,35.7,22.7,0,17.5,57
18-04-2020,32.6,22.4,0.1,16.3,90
19-04-2020,34.3,23.1,0.1,20.1,63
20-04-2020,34.4,23.2,0,14.8,59
21-04-2020,29.6,20.4,13.3,24.8,98
22-04-2020,29.4,19.9,0.2,21.9,96
23-04-2020,30.9,19.1,3.4,18.4,95
24-04-2020,29.7,20.6,2.2,22.6,96
25-04-2020,28.7,21.2,1.8,17.9,98
26-04-2020,27.5,19.2,10.2,15.5,96
27-04-2020,27.3,19.3,10.2,11.8,100
28-04-2020,27.9,18.8,11.3,15.5,100
29-04-2020,27,19,8.4,11.4,100
30-04-2020,28.1,18.5,1.1,11.4,100
01-05-2020,31.2,20,1.4,15.2,98
02-05-2020,27.2,20,11.4,12.4,99
03-05-2020,30.3,18.5,0,12,99
04-05-2020,31.1,20.7,14,12.4,93
05-05-2020,30.3,22.2,1.5,15.2,88
06-05-2020,30.7,20.6,0.2,10.9,95
07-05-2020,31.7,20.6,2.1,14.3,93
08-05-2020,32.9,19.9,0,17.5,95
09-05-2020,33.3,20.5,0.8,18.3,94
10-05-2020,34.4,20.6,0,20.9,90
11-05-2020,33.2,21.3,0,15,88
12-05-2020,33.5,20.6,0,20.3,86
13-05-2020,32.8,23,0.7,14.1,75
14-05-2020,34.1,23.3,0.3,12.7,83
15-05-2020,35.1,24,0,16.6,82
16-05-2020,35,23.8,0,15.6,77
17-05-2020,34.6,23.8,0,13.5,75
18-05-2020,35.2,23,0,13.7,64
19-05-2020,31.9,23.6,0.1,13.3,90
20-05-2020,24.1,20.6,12.2,28.7,96
21-05-2020,27.4,20.9,0.6,24.2,94
22-05-2020,36.3,21.1,0,17.1,90
23-05-2020,37.5,22.6,0,15.3,92
24-05-2020,37.3,24.1,0,18.4,93
25-05-2020,36.8,25.9,0,20.5,76
26-05-2020,37.4,26.5,0,22,83
27-05-2020,37.9,23.7,0,24.2,92
28-05-2020,33.8,23.6,1.2,16.1,97
29-05-2020,33.3,23,0.3,13.6,94
30-05-2020,33,23.9,4.6,15.2,98
31-05-2020,32.9,22.8,2.9,16.3,99
01-06-2020,31.1,23.1,23.3,15.5,95
02-06-2020,29.8,22.9,2.2,16.6,92
03-06-2020,30.3,22.9,1.2,13,92
04-06-2020,30.4,23,9.5,14.5,97
05-06-2020,30.3,22.5,2,26.8,98
06-06-2020,31.2,22,0.8,14.8,91
07-06-2020,30.9,23.2,7.7,9.4,95
08-06-2020,31.4,23.7,0.6,9.4,95
09-06-2020,32.2,24.3,1.8,10.8,93
10-06-2020,31.3,23.8,2.7,12,93
11-06-2020,29.6,23.4,5.9,12.6,100
12-06-2020,28.1,23,4.2,15.5,100
13-06-2020,26.5,23.3,11,13.8,100
14-06-2020,28.4,23.3,11.8,8.7,100
15-06-2020,29.1,23.4,8.4,14.3,99
16-06-2020,28.9,23.1,8.9,14.9,98
17-06-2020,25.3,23.1,87.3,18.3,98
18-06-2020,27.3,23.2,4,24.3,96
19-06-2020,29.4,23.1,1.5,19.7,96
20-06-2020,27.6,22.6,18.8,12.5,100
21-06-2020,27.8,22.6,10.7,16.3,100
22-06-2020,27.5,22.9,12.5,18.9,100
23-06-2020,28.6,22.9,5.1,18.2,100
24-06-2020,30.2,23.5,1,19.5,96
25-06-2020,30.6,24.1,5.3,24.1,99
26-06-2020,28.7,23.8,2.4,25.1,97
27-06-2020,29.9,23.7,8.8,22.7,96
28-06-2020,30.7,23.6,10.1,18.3,97
29-06-2020,29.8,23.5,3,16.1,97
30-06-2020,29.3,23,2.7,11.8,98
01-07-2020,30.2,23.4,6.2,15.8,97
02-07-2020,31.6,24.1,1.4,16.9,97
03-07-2020,29.9,24.1,5.5,14.8,98
04-07-2020,30.3,24.1,2.5,16.1,99
05-07-2020,28.5,23.4,11.4,15.7,99
06-07-2020,27.9,23.5,26.8,10.7,99
07-07-2020,29.3,22.8,6.1,13.4,99
08-07-2020,28.2,23.5,9.1,13.6,96
09-07-2020,28.4,24,4.4,18.2,98
10-07-2020,30.3,23.7,2.5,23.8,98
11-07-2020,25.8,23.3,11.9,20.9,97
12-07-2020,28.8,23.7,10.6,18.9,98
13-07-2020,29.2,23.6,2.8,14.9,97
14-07-2020,28.3,23.1,12.3,11,99
15-07-2020,27.9,23.4,11.7,16.4,100
16-07-2020,29.6,23.2,2.1,16.1,100
17-07-2020,28.9,23.2,2.4,12.2,99
18-07-2020,29.9,23.8,6.9,16.4,98
19-07-2020,29.5,24.1,6.3,16.7,97
20-07-2020,27,23.8,5.8,24.2,96
21-07-2020,27.7,23.3,20.2,20.7,96
22-07-2020,28,23.3,7.2,15.3,97
23-07-2020,28.8,23.2,19.7,13,98
24-07-2020,28,22.7,30.2,9,99
25-07-2020,28.9,22.7,4.7,10.8,99
26-07-2020,29.8,23.1,5,10.5,96
27-07-2020,29.8,23.9,7.4,14,96
28-07-2020,30.8,23.8,12.1,11.1,98
29-07-2020,29.8,22.6,11.1,14.5,98
30-07-2020,30.3,23.6,12,15,97
31-07-2020,29.7,23.3,21.4,15.4,100
01-08-2020,29.7,23.1,17,12,99
02-08-2020,29.5,23.6,6.9,15.3,97
03-08-2020,29.6,24.1,10.2,11,96
04-08-2020,30,23.7,10.6,16.6,98
05-08-2020,27.7,23.2,35.9,27,99
06-08-2020,27.1,22.9,35.4,22.5,100
07-08-2020,28.5,23.1,6.3,13.3,100
08-08-2020,29.8,23.3,6.5,9.4,99
09-08-2020,29,23.5,5.9,17,100
10-08-2020,28.8,23.3,3.3,15.1,100
11-08-2020,29.9,23.6,4.9,12,99
12-08-2020,30.2,24.2,55.3,12.1,99
13-08-2020,29.3,23.7,8.1,12.9,100
14-08-2020,28.8,23.7,3.8,16,100
