time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),relative_humidity_2m_max (%)
11-09-2019,26.8,22.5,0.7,23.7,91
12-09-2019,24.7,22.3,2.3,20.5,93
13-09-2019,26.3,22.4,4.3,27,94
14-09-2019,27.2,22.1,6.6,23.9,94
15-09-2019,27.6,22.1,5.1,20.6,95
16-09-2019,26.6,22.2,1,23.6,94
17-09-2019,27.9,22,19.4,18.5,96
18-09-2019,26.5,22.1,42.2,14.9,98
19-09-2019,28.6,22.2,24.6,14.1,98
20-09-2019,27.6,21.2,19.7,19.4,97
21-09-2019,28.2,20.9,2.9,18.9,97
22-09-2019,29.4,21,1.1,15.8,98
23-09-2019,29.4,21,3.1,15.2,100
24-09-2019,29.3,21.8,40.2,11.2,98
25-09-2019,28.1,22.1,24.1,10.7,98
26-09-2019,28.2,22.3,20.7,12.2,98
27-09-2019,27.4,22,1.8,20.1,94
28-09-2019,28.1,21.5,0.8,17.9,96
29-09-2019,29.1,21.1,0,17.6,96
30-09-2019,29.3,20.3,1.1,15.9,97
01-10-2019,28.6,21.2,1.3,18.9,98
02-10-2019,29.4,21.1,0.3,14.7,98
03-10-2019,29.5,21.3,0.2,10.7,99
04-10-2019,28.8,21.4,5.1,10.2,100
05-10-2019,28.5,21.3,12.7,8.8,100
06-10-2019,28.4,20.2,13.6,12.1,98
07-10-2019,29.1,21.7,9.2,13.2,98
08-10-2019,29,21.2,5.8,10.9,98
09-10-2019,28.6,21,7,11.9,99
10-10-2019,29.3,21.8,0.2,12.7,97
11-10-2019,28,21,15,12.5,99
12-10-2019,29,21.1,4,13.4,99
13-10-2019,29.7,20.6,1.4,11.1,98
14-10-2019,29.3,21.5,2.9,13.3,98
15-10-2019,30,21.3,0,16.6,94
16-10-2019,29.4,18.9,0,15.1,90
17-10-2019,28.9,19.2,0,13.7,97
18-10-2019,26.5,21.2,1.8,14.8,97
19-10-2019,24.6,21.5,23.6,17.5,99
20-10-2019,23.3,21,23.4,16.4,98
21-10-2019,27.6,21,11.3,14.8,98
22-10-2019,26.4,21,16.8,13,100
23-10-2019,24.8,21.2,18.9,8.4,100
24-10-2019,24.9,21.4,19.8,14.3,100
25-10-2019,24.6,20.9,8.2,23,98
26-10-2019,26.2,20.2,8.9,22.3,99
27-10-2019,27.2,20,2.9,14.8,98
28-10-2019,29,19.1,8.8,13.8,98
29-10-2019,29,21.1,0.8,14.1,100
30-10-2019,28.7,21,10.5,16.9,100
31-10-2019,27.9,21.4,0.1,21.6,97
01-11-2019,27.3,21.6,1.2,22.6,96
02-11-2019,28.5,18.4,0.3,10.5,96
03-11-2019,28.5,19.6,0.6,11,100
04-11-2019,28.4,21,1.6,12.2,100
05-11-2019,28.8,21.4,0.6,6.8,97
06-11-2019,29,21,2.5,12.6,97
07-11-2019,28.8,20.5,0.6,16,99
08-11-2019,28,19.2,0,12.8,98
09-11-2019,28.9,17.6,0,9.4,100
10-11-2019,29.1,17.7,0,8.9,98
11-11-2019,29,19.5,0,10.4,87
12-11-2019,28.9,18.4,0.1,13.7,90
13-11-2019,28.2,18.9,0.1,14.9,93
14-11-2019,27.9,16.6,0,12,89
15-11-2019,28.6,19.7,0.3,12.5,95
16-11-2019,28.5,19.8,0.8,13.6,95
17-11-2019,28.9,20.1,0.4,11.9,95
18-11-2019,29.1,18.1,0,14.8,92
19-11-2019,29.7,18.2,0,10.1,86
20-11-2019,29.8,18.1,0,10.1,87
21-11-2019,29.6,19.8,0.1,14.1,87
22-11-2019,29.4,18.5,0,12.8,88
23-11-2019,29.4,18,0,12.7,91
24-11-2019,29,17.4,0,12.1,93
25-11-2019,29.5,16.4,0,14.2,92
26-11-2019,30.2,16.1,0,13.2,93
27-11-2019,29.3,18.2,0,15.6,89
28-11-2019,30.2,17,0,10.8,92
29-11-2019,29.1,19.7,0.3,8.4,87
30-11-2019,30.3,19.3,0,14.8,95
01-12-2019,29.4,18.9,0,11.3,93
02-12-2019,28.8,19.2,1.2,18.4,89
03-12-2019,27.4,19.6,0,22,88
04-12-2019,27.3,20.5,0,22,90
05-12-2019,28.1,21.9,0.2,19.1,81
06-12-2019,28.7,19.9,0,16.2,79
07-12-2019,28.3,17.1,0,12.8,78
08-12-2019,29.2,16.5,0,12.5,90
09-12-2019,28.7,18.9,0,13.6,95
10-12-2019,28.6,18.6,0,9.2,96
11-12-2019,29.2,18.7,0,7.3,90
12-12-2019,28.7,18.4,0.1,11.3,94
13-12-2019,29,17.5,0,13.4,94
14-12-2019,29.4,16.5,0,8.3,97
15-12-2019,29.5,16.8,0,10.1,94
16-12-2019,29.3,17.2,0,8.8,98
17-12-2019,28.5,16.7,0,15.5,96
18-12-2019,27.9,16.4,0,13.6,92
19-12-2019,28.4,15.1,0,10.6,93
20-12-2019,29.1,16.2,0,9.3,90
21-12-2019,29.4,16.4,0,13.4,90
22-12-2019,28.2,19.1,0,13.1,80
23-12-2019,29.6,19.5,1.1,12.4,89
24-12-2019,29.4,19.6,0.7,10.5,95
25-12-2019,29,21,0.8,8.5,93
26-12-2019,29.1,20,3.3,12.9,97
27-12-2019,28.2,17.6,0.5,14,98
28-12-2019,26.8,17,0,16.3,100
29-12-2019,28,17.2,0.9,12.5,87
30-12-2019,28.6,16.8,0,11.6,99
31-12-2019,28.4,15.9,0,15.6,99
01-01-2020,28.9,12.6,0,16.2,98
02-01-2020,28.3,15,0,17.1,96
03-01-2020,27.5,15.4,0,10.9,99
04-01-2020,26.4,13.1,0,7.9,99
05-01-2020,25.8,15,0,15.1,96
06-01-2020,29,15.8,0,15.5,89
07-01-2020,30.5,17.9,0,11.9,92
08-01-2020,27,17.9,0.1,17.3,93
09-01-2020,27.8,14.9,0,9.4,100
10-01-2020,28.1,15.2,0,15.7,85
11-01-2020,28.9,17,0,12.4,93
12-01-2020,28.6,16.9,0,10.1,87
13-01-2020,29.4,15.9,0,13.2,96
14-01-2020,28.6,16.1,0,13.6,99
15-01-2020,29.4,14.8,0,18.8,100
16-01-2020,25.2,14,0,14.8,81
17-01-2020,25.8,9.8,0,8.7,100
18-01-2020,28.8,13,0,9.7,76
19-01-2020,29.3,14.6,0,9.8,92
20-01-2020,30.4,16.3,0,9.4,89
21-01-2020,31,17.2,0,16,88
22-01-2020,31.7,18.4,0,12.2,83
23-01-2020,30.7,16.8,0,11.2,87
24-01-2020,30.6,16.1,0,9.8,87
25-01-2020,31,16.6,0,7.9,87
26-01-2020,31.9,17.7,0,10.5,81
27-01-2020,31.4,18.1,0,19.2,77
28-01-2020,26.7,16.2,0,21,86
29-01-2020,25.4,15.4,0,13.8,99
30-01-2020,27.9,11.7,0,9.4,100
31-01-2020,29.7,13.6,0,14.3,90
01-02-2020,29.6,14.7,0,9.3,87
02-02-2020,30.7,15.6,0,13.6,91
03-02-2020,31.5,15.8,0,17.3,92
04-02-2020,30.9,16.6,0,19.1,89
05-02-2020,30.5,16.1,0,14.1,81
06-02-2020,30.4,17,0,18.2,74
07-02-2020,28,13.2,0,14.5,82
08-02-2020,27.5,14.5,0,17.6,71
09-02-2020,27.6,16.8,0.1,22.7,87
10-02-2020,29.1,19.4,0.5,16.3,87
11-02-2020,29.2,18.7,0,18.2,94
12-02-2020,31.2,20.6,0,19.3,82
13-02-2020,30.5,19.7,0,13.1,81
14-02-2020,31.3,18.3,0,12.6,77
15-02-2020,32.1,18.6,0,12.4,67
16-02-2020,33.8,18.6,0,12.7,66
17-02-2020,33.7,18.6,0,13.4,73
18-02-2020,33.6,18.9,0,15.2,72
19-02-2020,33.7,19.7,0,10.1,62
20-02-2020,33.9,19.4,0,13.8,59
21-02-2020,33.5,19.7,0,12.8,66
22-02-2020,33.5,19.3,0,12.2,71
23-02-2020,34,19.7,0,10.4,63
24-02-2020,34.4,19.7,0,19.6,52
25-02-2020,31.6,18,0,13.4,54
26-02-2020,31.6,16.5,0,15.9,54
27-02-2020,32.7,17,0,15,53
28-02-2020,33.5,18.4,0,13.6,56
29-02-2020,34,20.1,0,20.3,52
01-03-2020,32.8,19,0,16.5,55
02-03-2020,33.2,19.3,0,18.7,62
03-03-2020,31.2,19.1,0,21.3,59
04-03-2020,30.2,16,0,15.8,85
05-03-2020,31.6,16.4,0,20.2,97
06-03-2020,27.9,16.9,0,21.1,97
07-03-2020,30.4,16.1,0,15.4,96
08-03-2020,32.4,16.3,0,18.2,92
09-03-2020,32.8,17.8,0,17.5,82
10-03-2020,31.6,19.3,0,23.1,75
11-03-2020,30.6,18.4,0,19.1,87
12-03-2020,30.7,17.6,0,20.3,80
13-03-2020,32.8,14.9,0,18.3,91
14-03-2020,32.7,16,0,11.8,68
15-03-2020,34.3,17,0,13.1,51
16-03-2020,35.5,19.4,0,19.6,45
17-03-2020,36.1,21.9,0,19,44
18-03-2020,35.3,22.9,0,17.5,50
19-03-2020,35.2,21.2,0,17.9,43
20-03-2020,33.5,19.7,0,22.7,55
21-03-2020,33.7,17.3,0,18.9,74
22-03-2020,35.2,19.4,0,17.1,83
23-03-2020,36.1,21.4,0,13.9,67
24-03-2020,36.4,22.5,0,16.9,59
25-03-2020,34.2,22.5,5.6,15.2,90
26-03-2020,34,21.2,0.7,14.7,96
27-03-2020,33.1,22.7,0.2,9.8,94
28-03-2020,34.2,21.9,0.4,15,75
29-03-2020,35.9,22.9,0.3,13.7,76
30-03-2020,35.5,22.5,0.1,16.1,64
31-03-2020,35.3,22.7,0.2,23.1,64
01-04-2020,35.6,22.4,0,17.5,50
02-04-2020,37.2,22.9,0,17.8,46
03-04-2020,37.3,21.9,0,16.9,59
04-04-2020,37.9,22.8,0,17.3,53
05-04-2020,38.6,22.7,0,22,54
06-04-2020,36.6,22.1,0,18.8,80
07-04-2020,36.7,22.1,0,20.4,66
08-04-2020,34.7,20.5,0,18.4,61
09-04-2020,36,20,0,18.2,62
10-04-2020,36.9,21.1,0,14.1,62
11-04-2020,37,24,0,14.8,52
12-04-2020,37.7,25.1,0,17.5,69
13-04-2020,39.1,24.7,0,19.2,63
14-04-2020,38.8,23.1,0,16.8,71
15-04-2020,38.7,24.5,0,18.7,74
16-04-2020,39.4,23.7,0,19.8,83
17-04-2020,38.8,22.9,0,21.6,88
18-04-2020,37.6,24.7,0,20.6,82
19-04-2020,38.6,24.5,0,14.5,77
20-04-2020,39.2,24.6,0,19,74
21-04-2020,37.9,23.4,0,22.7,53
22-04-2020,38.4,21.9,0,20.6,73
23-04-2020,37.6,24.3,0,20.9,72
24-04-2020,38,23.4,0,20.2,65
25-04-2020,35.5,22.6,0,21.7,86
26-04-2020,37.5,20.3,0,20.2,77
27-04-2020,36.7,21.6,0,20.5,84
28-04-2020,38,22.8,0,16.2,85
29-04-2020,37.3,25.1,0,20.6,83
30-04-2020,37.5,24.5,0.2,28.4,94
01-05-2020,37,24.7,0,20.5,87
02-05-2020,38.1,23.4,0,22.1,91
03-05-2020,39,23.7,0,21.1,89
04-05-2020,38.9,23.3,0,20.4,72
05-05-2020,39.2,22.8,0,19.4,70
06-05-2020,39.8,24.8,0,23.5,74
07-05-2020,39.7,23.9,0,23.7,59
08-05-2020,39.6,22.8,0,24.5,79
09-05-2020,39.5,22.5,0,22.1,89
10-05-2020,38.3,24.1,0,18.8,75
11-05-2020,36.4,24.3,0,20.3,75
12-05-2020,39.3,25.5,0,21.2,47
13-05-2020,39.2,24.6,0,23.1,81
14-05-2020,38.2,24.6,0.6,13.4,90
15-05-2020,36.9,23.5,0.9,18.7,85
16-05-2020,36.4,25.6,0,20.1,84
17-05-2020,37.8,24.5,0.1,21,95
18-05-2020,34.9,25.2,0.1,19.4,81
19-05-2020,34.5,24,0.1,23.3,88
20-05-2020,35.2,22.7,0,20,89
21-05-2020,36.7,23.2,0,19.7,89
22-05-2020,35.8,23,0,18.3,93
23-05-2020,38.7,23.1,0,22.8,75
24-05-2020,38.1,24.1,0,18.4,84
25-05-2020,38.3,24.2,0.1,20.4,87
26-05-2020,37.3,24.1,0.1,18.5,80
27-05-2020,36.9,23.7,0,23,86
28-05-2020,36.2,22.8,0,22.7,87
29-05-2020,36.6,23.8,0,21.4,88
30-05-2020,36.9,23.5,0,18.2,90
31-05-2020,36.4,23.9,0.1,20.3,89
01-06-2020,29,23.3,11.6,11.4,94
02-06-2020,29.2,23.3,37,17.2,96
03-06-2020,24.7,22.5,72.8,49.1,94
04-06-2020,28.8,22.5,1.9,30.1,93
05-06-2020,29.5,23.2,1.3,20.2,94
06-06-2020,28.7,23,1.1,21.9,94
07-06-2020,29.5,23.4,0.7,20.1,92
08-06-2020,28.7,23,1.1,19.6,93
09-06-2020,29.8,22.5,2,20.2,95
10-06-2020,30.2,23.2,5,18.4,93
11-06-2020,30.1,23.1,10.8,17.9,92
12-06-2020,29.7,23.6,3.1,11.7,96
13-06-2020,28.7,23.5,9.4,13.1,96
14-06-2020,29.3,23.7,5.9,18.7,96
15-06-2020,28.8,23.8,8.2,19,94
16-06-2020,28.8,23.6,35.9,17.4,96
17-06-2020,25.3,22.9,58.8,15.3,97
18-06-2020,27.7,23,5.8,26.7,93
19-06-2020,28.9,23.5,0.5,21.5,94
20-06-2020,29.3,23.9,1.2,21.5,91
21-06-2020,28.5,23.7,1.9,23.8,92
22-06-2020,28.7,23.6,0.1,18.6,92
23-06-2020,29.3,22.9,0.4,20.9,92
24-06-2020,29.9,22.5,4.1,15.6,95
25-06-2020,31.3,22.3,10.2,14.8,98
26-06-2020,29.7,22.8,17,10.1,98
27-06-2020,30.5,23.2,3.8,18,99
28-06-2020,29.9,23.6,5.9,16.3,97
29-06-2020,28.7,23.6,43.8,8.7,96
30-06-2020,28.7,23.3,24.4,11.6,98
01-07-2020,28.7,22.9,5.8,15.1,95
02-07-2020,28.8,23.1,3.6,19.2,93
03-07-2020,27.9,23.3,13.7,21,94
04-07-2020,25.7,23.2,46.4,22.9,94
05-07-2020,26.4,23.6,12.5,28.2,93
06-07-2020,26.7,23.6,6.4,29.8,93
07-07-2020,28,23.3,14.9,22.2,93
08-07-2020,27.6,23.4,11.5,22.8,95
09-07-2020,26.9,23.3,4,18.7,95
10-07-2020,27.2,23.2,8,20.6,94
11-07-2020,27,22.9,2.9,22.5,94
12-07-2020,27.7,23.2,3.5,20.6,93
13-07-2020,28.2,23.1,12.9,16.9,94
14-07-2020,27.8,22.8,29.1,19.8,96
15-07-2020,26.4,22.9,15.7,16.9,95
16-07-2020,26.7,23,17.9,24.7,93
17-07-2020,27.4,22.8,3.8,25,92
18-07-2020,28.4,23,0.5,21.1,93
19-07-2020,28.6,23.3,0.6,18.8,92
20-07-2020,29.1,22.9,3.7,15.6,95
21-07-2020,29.2,23,7.7,11.9,97
22-07-2020,29.4,22.8,9.6,16.1,97
23-07-2020,26.8,22.9,2.6,9.9,97
24-07-2020,26.8,23.1,12.8,10.5,98
25-07-2020,27.7,21.8,5.1,10.7,98
26-07-2020,28.9,22.8,7.5,16.3,98
27-07-2020,28.5,22.8,7.1,19.6,94
28-07-2020,28.5,22.5,0.7,18.1,96
29-07-2020,28.7,22.5,12.1,15.1,96
30-07-2020,28.3,22.4,6.4,17.5,97
31-07-2020,30,22.7,17.9,17.9,98
01-08-2020,29.2,22.7,6.3,10.1,98
02-08-2020,29.9,22.3,6.2,14.8,98
03-08-2020,26.7,23.4,10.9,24.5,93
04-08-2020,25.6,23.4,38.2,31.3,93
05-08-2020,25.4,22.7,44.2,24.8,94
06-08-2020,27.2,23.5,13.9,31.9,93
07-08-2020,27,23.3,8.3,30.5,92
08-08-2020,27.6,23.1,4.3,29.1,92
09-08-2020,26.9,22.9,2.6,25.7,92
10-08-2020,25.9,23,7.1,21.3,94
11-08-2020,25.5,22.7,11.1,23.4,94
12-08-2020,26,22.9,17.8,29.6,93
13-08-2020,25,22.7,17.9,26.1,93
14-08-2020,24.4,22.6,24.4,24.1,92
15-08-2020,24.6,22.5,33.5,23.2,93
16-08-2020,24.7,22.4,18.2,24,93
17-08-2020,24.9,22.4,14.3,21.9,93
18-08-2020,26.7,22.8,3.3,23.1,92
